user_id,block_number,trial_number,classification_decision,stimulus_seen,dss_judgment,decision_time,correct_classification
5,3,22,noise,8.21,signal,1.369638,signal
5,3,23,noise,5.79,signal,1.170549,signal
5,3,24,noise,7.52,signal,1.325352,noise
5,3,25,noise,6.44,noise,1.144684,noise
5,3,26,noise,8.21,signal,1.055547,signal
5,3,27,noise,5.52,signal,2.035587,noise
5,3,28,noise,4.69,signal,1.256769,noise
5,3,29,noise,4.82,noise,1.205434,noise
5,3,30,noise,5.78,signal,1.241516,noise
5,3,31,noise,6.42,noise,2.075006,signal
5,3,32,noise,4.71,noise,2.42943,noise
5,3,33,noise,6.76,signal,1.426692,signal
5,3,34,noise,5.54,noise,1.199252,noise
5,3,35,noise,4.85,signal,1.068012,noise
5,3,36,noise,6.4,noise,1.122819,noise
5,3,37,noise,6.45,noise,1.304436,noise
5,3,38,noise,7.64,noise,1.143195,noise
5,3,39,noise,8.64,signal,1.507714,signal
5,3,40,noise,7.43,noise,1.903683,noise
5,3,41,noise,5.86,noise,1.335225,noise
5,3,42,noise,3.47,noise,1.226654,noise
5,3,43,noise,7.75,signal,1.378189,signal
5,3,44,noise,7.03,signal,1.612144,signal
5,3,45,noise,7.54,noise,1.39992,noise
5,3,46,noise,5.42,noise,1.537144,noise
5,3,47,noise,7.2,noise,1.287399,noise
5,3,48,noise,7.61,signal,1.438121,signal
5,3,49,noise,4.14,noise,1.223357,noise
5,3,50,noise,5.94,signal,2.737535,signal
5,3,51,signal,7.3,signal,3.398016,signal
5,3,52,signal,7.09,signal,1.854162,noise
5,3,53,signal,6.25,signal,1.727737,noise
5,3,54,signal,8.32,signal,1.16159,signal
5,3,55,signal,6.48,signal,3.085341,signal
5,3,56,noise,5.39,noise,2.785896,noise
5,3,57,signal,8.76,signal,3.3602,signal
5,3,58,noise,5.31,signal,2.534379,signal
5,3,59,signal,6.59,signal,2.641036,noise
5,3,60,signal,7.01,noise,2.579121,signal
5,3,61,noise,6.29,signal,2.7714,noise
5,3,62,noise,5.59,noise,1.091552,signal
5,3,63,noise,6.39,noise,2.313145,noise
5,3,64,noise,8.2,signal,1.137152,noise
5,3,65,noise,6.14,noise,2.625839,noise
5,3,66,noise,7.25,signal,1.533811,noise
5,3,67,noise,5.95,noise,1.16803,signal
5,3,68,noise,3.73,noise,1.462528,noise
5,3,69,noise,6.69,noise,1.434533,noise
5,3,70,signal,7.5,signal,2.983972,signal
5,3,71,noise,5.13,signal,1.950542,noise
5,3,72,noise,4.8,noise,2.266291,noise
5,3,73,noise,5.38,noise,2.042133,noise
5,3,74,signal,6.24,noise,4.451198,noise
5,3,75,noise,5.19,noise,1.150073,noise
5,3,76,noise,5.5,noise,1.912805,signal
5,3,77,noise,6.53,noise,2.21357,noise
5,3,78,noise,6.57,noise,2.451634,signal
5,3,79,noise,6.02,signal,1.227933,noise
5,3,80,noise,6.14,signal,1.227614,noise
5,3,81,noise,6.25,noise,2.349864,noise
5,3,82,noise,6.82,noise,2.299985,noise
5,3,83,noise,7.05,noise,1.048386,signal
5,3,84,noise,5.29,noise,1.125483,noise
5,3,85,noise,5.22,noise,1.054292,noise
5,3,86,noise,6.01,noise,1.156999,noise
5,3,87,noise,5.49,signal,1.472128,noise
5,3,88,noise,6.41,noise,1.156935,signal
5,3,89,noise,6.46,signal,1.482846,noise
5,3,90,noise,5.36,noise,1.442542,noise
5,3,91,noise,6.69,signal,1.474121,noise
5,3,92,noise,5.84,noise,1.221552,signal
5,3,93,noise,5.98,noise,1.526137,noise
5,3,94,noise,6.32,noise,1.408377,noise
5,3,95,noise,6.25,noise,1.205898,noise
5,3,96,noise,7.31,signal,1.361726,noise
5,3,97,noise,7.32,signal,2.289546,noise
5,3,98,noise,6.13,signal,1.55089,signal
5,3,99,noise,5.09,noise,1.522496,noise
5,3,100,noise,6.38,noise,2.925738,noise
6,1,1,noise,6.69,noise,10.180199,noise
6,1,2,noise,6.95,noise,4.2831,noise
6,1,3,noise,5.75,noise,4.296835,noise
6,1,4,noise,5.86,signal,1.829065,noise
6,1,5,noise,7.11,noise,1.217899,noise
6,1,6,noise,5.3,signal,1.688138,noise
6,1,7,noise,5.32,noise,1.103219,noise
6,1,8,noise,4.91,noise,1.399786,noise
6,1,9,noise,5.41,noise,1.229691,noise
6,1,10,noise,7.03,noise,2.706144,noise
6,2,1,noise,5.61,signal,3.293014,noise
6,2,2,noise,7.68,noise,1.047281,signal
6,2,3,noise,6.7,noise,2.33333,noise
6,2,4,noise,6.67,signal,1.020711,signal
6,2,5,noise,2.54,signal,1.554089,noise
6,2,6,noise,6.73,signal,2.032245,noise
6,2,7,noise,6.74,noise,2.160973,signal
6,2,8,noise,7.35,noise,3.388986,noise
6,2,9,noise,6.89,signal,2.060176,noise
6,2,10,noise,9.03,signal,2.559469,signal
6,3,1,noise,5.67,noise,3.345443,noise
6,3,2,signal,6.35,signal,4.935489,signal
6,3,3,noise,5.34,noise,2.510533,noise
6,3,4,noise,5.67,noise,2.183792,noise
6,3,5,signal,7.02,signal,2.109748,noise
6,3,6,signal,5.91,signal,2.728939,noise
6,3,7,noise,4.72,noise,2.080404,noise
6,3,8,noise,4.07,noise,2.516131,noise
6,3,9,noise,6.74,noise,1.910689,noise
6,3,10,signal,8.06,signal,2.188201,signal
6,3,11,noise,4.69,noise,2.05874,noise
6,3,12,noise,4.31,noise,1.926375,noise
6,3,13,signal,6.47,signal,2.452997,noise
6,3,14,signal,8.13,signal,2.142213,noise
6,3,15,noise,5.02,noise,2.009457,noise
6,3,16,noise,5.32,noise,1.938986,noise
6,3,17,signal,8.85,signal,2.190891,signal
6,3,18,noise,7.81,noise,2.050036,noise
6,3,19,noise,7.32,noise,2.061778,noise
6,3,20,noise,7.22,noise,1.812467,noise
6,3,21,signal,6.46,signal,2.115012,signal
6,3,22,noise,6.65,noise,2.146306,noise
6,3,23,noise,4.75,noise,3.966789,noise
6,3,24,noise,4.21,noise,2.014127,noise
6,3,25,noise,5.18,noise,2.021078,noise
6,3,26,signal,6.82,signal,2.30548,noise
6,3,27,noise,7.42,noise,2.069992,noise
6,3,28,noise,6.59,noise,2.084453,noise
6,3,29,signal,6.5,signal,2.068313,noise
6,3,30,noise,6.54,noise,1.994388,noise
6,3,31,signal,6.35,signal,1.929109,signal
6,3,32,signal,5.12,signal,2.370148,noise
6,3,33,signal,4.88,signal,1.973822,noise
6,3,34,signal,7.92,signal,2.165215,noise
6,3,35,noise,5.68,noise,2.125156,noise
6,3,36,noise,7.11,noise,2.393165,noise
6,3,37,noise,5.9,noise,1.997177,noise
6,3,38,signal,5.97,signal,2.212041,noise
6,3,39,noise,5.99,noise,2.067286,noise
6,3,40,noise,5.91,noise,2.148211,noise
6,3,41,signal,6.39,signal,2.062623,signal
6,3,42,noise,5.16,noise,1.984529,noise
6,3,43,noise,5.78,noise,1.846588,noise
6,3,44,signal,5.38,signal,2.375108,noise
6,3,45,signal,6.75,signal,2.229772,noise
6,3,46,noise,5.53,noise,2.038381,noise
6,3,47,signal,5.81,signal,2.202517,noise
6,3,48,noise,5.35,noise,2.114632,noise
6,3,49,signal,7.99,signal,2.039426,signal
6,3,50,noise,4.72,noise,1.906973,noise
6,3,51,noise,6.3,noise,2.142671,noise
6,3,52,noise,5.37,noise,2.104023,noise
6,3,53,noise,4.95,noise,1.981388,noise
6,3,54,noise,5.23,noise,2.049053,noise
6,3,55,noise,5.13,noise,2.383989,noise
6,3,56,noise,5.89,noise,2.215801,noise
6,3,57,signal,4.23,signal,2.103132,noise
6,3,58,noise,5.61,noise,2.146065,noise
6,3,59,signal,8.06,signal,2.064869,signal
6,3,60,noise,4.76,noise,2.23321,noise
6,3,61,noise,6.27,noise,2.088866,noise
6,3,62,noise,7.2,noise,2.227724,signal
6,3,63,signal,6.57,signal,2.234641,signal
6,3,64,signal,7.94,signal,2.099176,noise
6,3,65,signal,5.87,signal,2.584592,noise
6,3,66,noise,5.46,noise,2.112155,noise
6,3,67,signal,7.75,signal,2.155706,noise
6,3,68,signal,5.36,signal,2.018249,noise
6,3,69,noise,5.72,noise,2.038488,noise
6,3,70,noise,6.08,noise,1.80102,noise
6,3,71,noise,6.92,noise,1.636433,noise
6,3,72,noise,6.97,noise,2.105399,signal
6,3,73,signal,6.89,signal,2.048252,signal
6,3,74,noise,6.23,noise,1.96222,noise
6,3,75,signal,6.5,signal,2.0631,signal
6,3,76,signal,6.92,signal,2.04378,signal
6,3,77,noise,6.05,noise,2.063447,noise
6,3,78,noise,6.69,noise,2.194989,noise
6,3,79,signal,6.2,signal,2.081263,signal
6,3,80,noise,6.35,noise,2.008923,noise
6,3,81,noise,6.47,noise,1.90913,noise
6,3,82,noise,5.45,noise,2.074584,noise
6,3,83,noise,5.5,noise,1.966401,noise
6,3,84,signal,6.38,signal,2.080727,signal
6,3,85,noise,6.9,noise,1.958497,noise
6,3,86,noise,5.33,noise,1.991698,noise
6,3,87,noise,7.09,noise,2.061306,signal
6,3,88,signal,5.07,signal,2.16576,noise
6,3,89,signal,6.32,signal,1.890291,noise
6,3,90,noise,6.53,noise,1.976412,noise
6,3,91,signal,5.74,signal,2.054673,noise
6,3,92,signal,5.86,signal,2.09196,signal
6,3,93,noise,6.34,noise,2.109007,noise
6,3,94,noise,5.95,noise,1.966019,noise
6,3,95,noise,7.09,noise,2.04052,noise
6,3,96,signal,8.22,signal,2.161568,signal
6,3,97,noise,6.08,noise,1.954217,noise
6,3,98,noise,5.61,noise,2.012569,noise
6,3,99,noise,5.48,noise,1.958777,noise
6,3,100,signal,5.78,signal,2.143485,signal
8,1,1,signal,7.03,signal,11.088084,signal
8,1,2,signal,5.91,signal,2.921517,signal
8,1,3,signal,7.03,noise,1.583947,noise
8,1,4,signal,5.77,noise,2.522556,noise
8,1,5,noise,6.95,noise,1.747279,noise
8,1,6,noise,4.6,signal,2.562175,noise
8,1,7,signal,6.9,noise,1.81949,noise
8,1,8,noise,8.22,signal,0.922971,signal
8,1,9,signal,5.97,noise,1.140368,signal
8,1,10,signal,8.2,signal,1.560439,signal
8,2,1,noise,7.71,noise,3.704767,noise
8,2,2,noise,5.49,noise,1.482161,noise
8,2,3,noise,6.43,noise,1.320196,noise
8,2,4,noise,6.77,noise,1.357664,noise
8,2,5,noise,6.34,noise,1.378131,noise
8,2,6,noise,6.17,noise,1.247389,noise
8,2,7,noise,4.9,noise,1.409056,noise
8,2,8,signal,6.59,signal,1.46054,signal
8,2,9,noise,6.22,noise,1.431597,noise
8,2,10,noise,4.87,noise,1.478662,noise
8,3,1,signal,7.51,signal,5.830301,signal
8,3,2,signal,7.11,signal,0.891925,signal
8,3,3,noise,5.65,noise,1.4832,noise
8,3,4,noise,8.0,noise,1.520566,noise
8,3,5,signal,7.35,signal,1.795684,noise
8,3,6,signal,4.6,signal,1.477308,noise
8,3,7,signal,7.55,signal,1.791769,noise
8,3,8,signal,5.54,signal,1.389515,signal
8,3,9,noise,6.01,noise,1.355722,noise
8,3,10,noise,5.08,noise,1.449007,noise
8,3,11,signal,7.09,signal,1.500633,noise
8,3,12,noise,8.83,noise,1.411096,noise
8,3,13,signal,6.4,signal,1.314397,noise
8,3,14,noise,6.49,noise,1.273887,noise
8,3,15,noise,6.96,noise,1.714912,noise
8,3,16,noise,6.35,noise,1.301755,noise
8,3,17,noise,6.27,noise,1.387156,noise
8,3,18,noise,6.28,noise,1.44313,noise
8,3,19,noise,6.42,noise,1.275677,noise
8,3,20,noise,6.31,noise,1.315326,noise
8,3,21,noise,6.68,noise,1.477875,noise
8,3,22,noise,5.39,noise,1.827901,noise
8,3,23,signal,7.25,signal,1.577236,signal
8,3,24,noise,6.19,noise,2.909616,noise
8,3,25,noise,7.03,noise,1.326432,noise
8,3,26,signal,4.85,signal,1.3695,signal
8,3,27,noise,4.43,noise,1.386541,noise
8,3,28,noise,4.02,noise,1.362557,noise
8,3,29,noise,4.8,noise,1.319441,noise
8,3,30,noise,7.39,noise,1.2781,signal
8,3,31,signal,6.48,signal,1.413793,signal
8,3,32,noise,7.23,noise,2.31042,noise
8,3,33,noise,6.03,noise,1.547742,noise
10,1,1,signal,7.06,noise,4.760322,signal
8,3,34,noise,4.9,noise,1.382018,noise
8,3,35,noise,5.37,noise,1.233043,noise
8,3,36,noise,5.92,noise,1.255517,noise
8,3,37,signal,5.58,signal,1.405332,signal
10,1,2,signal,7.22,signal,5.682817,signal
8,3,38,signal,7.97,signal,2.770882,signal
10,1,3,signal,6.65,noise,2.754572,noise
8,3,39,noise,6.97,noise,1.302631,signal
10,1,4,noise,6.48,signal,1.278187,signal
8,3,40,signal,6.73,signal,1.401927,signal
10,1,5,noise,8.15,signal,1.179683,signal
8,3,41,signal,7.03,signal,1.413436,signal
8,3,42,signal,6.63,signal,1.283426,noise
8,3,43,noise,6.07,noise,1.298787,noise
8,3,44,noise,6.27,noise,1.345859,noise
8,3,45,noise,6.23,noise,1.274279,noise
10,1,6,signal,6.72,noise,8.554347,noise
8,3,46,signal,6.51,signal,1.412274,signal
8,3,47,signal,5.89,signal,1.356204,signal
9,1,1,signal,8.31,signal,5.15283,signal
10,1,7,noise,6.53,noise,3.287947,noise
8,3,48,noise,7.21,noise,1.750892,signal
8,3,49,noise,6.59,noise,1.629534,signal
9,1,2,noise,5.44,noise,2.702902,noise
8,3,50,noise,6.0,noise,1.566708,noise
9,1,3,noise,5.35,noise,1.81493,noise
8,3,51,noise,5.32,noise,1.391927,noise
9,1,4,signal,6.69,signal,2.020677,signal
8,3,52,noise,4.8,noise,1.624326,noise
9,1,5,noise,5.62,signal,2.151751,signal
8,3,53,noise,6.45,noise,1.371791,noise
8,3,54,noise,4.92,noise,1.323363,noise
9,1,6,signal,6.36,noise,2.072868,noise
8,3,55,noise,5.42,noise,1.261049,noise
9,1,7,signal,5.6,noise,2.128281,noise
8,3,56,signal,6.75,signal,1.335228,noise
10,1,8,signal,5.03,signal,3.907016,signal
8,3,57,noise,6.71,noise,1.859831,noise
9,1,8,signal,5.93,noise,2.246374,noise
8,3,58,signal,6.81,signal,1.425037,signal
9,1,9,signal,7.24,signal,1.669491,signal
8,3,59,noise,6.32,noise,1.347924,noise
9,1,10,signal,6.88,signal,2.370953,noise
8,3,60,noise,6.07,noise,1.405795,signal
10,1,9,signal,5.63,noise,4.943133,signal
8,3,61,noise,7.38,noise,1.260633,noise
10,1,10,signal,7.72,signal,2.128037,signal
8,3,62,noise,5.03,noise,1.271186,noise
8,3,63,signal,7.29,signal,1.565511,signal
8,3,64,noise,6.79,noise,2.05501,signal
8,3,65,noise,6.09,noise,2.135001,signal
9,2,1,signal,5.03,noise,4.889262,noise
9,2,2,signal,6.98,noise,1.924654,noise
12,1,1,signal,4.8,noise,5.620042,noise
9,2,3,noise,6.8,noise,1.747045,noise
9,2,4,noise,5.49,noise,1.468749,noise
12,1,2,signal,5.06,noise,2.583809,noise
8,3,66,noise,7.13,noise,7.612883,noise
9,2,5,signal,7.64,signal,1.745596,noise
12,1,3,signal,7.35,signal,2.476114,signal
9,2,6,noise,4.99,signal,1.820419,noise
8,3,67,signal,6.15,signal,2.635184,noise
10,2,1,noise,3.99,noise,2.537006,noise
12,1,4,noise,5.48,noise,2.089158,noise
9,2,7,noise,7.48,signal,1.62172,noise
8,3,68,noise,5.58,noise,1.943177,noise
9,2,8,noise,7.01,noise,1.637364,noise
8,3,69,signal,8.22,signal,2.908947,signal
10,2,2,signal,7.56,signal,4.213165,signal
9,2,9,noise,6.9,signal,2.75523,signal
10,2,3,signal,7.8,signal,1.951207,signal
9,2,10,noise,6.12,noise,1.837272,noise
8,3,70,noise,6.7,noise,2.991085,noise
8,3,71,noise,5.87,noise,1.453492,noise
8,3,72,noise,5.82,noise,1.343811,noise
9,3,1,noise,6.15,noise,3.301585,noise
8,3,73,signal,6.72,signal,2.386013,signal
12,1,5,signal,8.02,signal,13.139967,signal
9,3,2,noise,6.36,noise,1.558301,noise
8,3,74,signal,6.87,signal,1.884439,signal
10,2,4,noise,6.01,noise,9.461693,noise
12,1,6,noise,6.54,noise,2.802493,noise
11,1,1,signal,9.67,signal,21.283281,signal
9,3,3,signal,7.08,signal,2.799944,signal
10,2,5,noise,6.35,noise,1.029293,signal
8,3,75,signal,5.31,signal,1.639527,signal
10,2,6,noise,5.25,noise,1.049044,noise
12,1,7,noise,6.35,signal,1.779948,signal
11,1,2,signal,6.6,signal,1.880741,signal
9,3,4,noise,5.84,noise,1.913148,noise
10,2,7,noise,7.18,signal,0.972045,signal
8,3,76,noise,6.47,noise,1.437205,noise
11,1,3,signal,8.27,signal,1.635334,noise
12,1,8,signal,8.44,signal,2.389022,signal
8,3,77,noise,7.25,noise,1.338149,noise
9,3,5,signal,7.11,noise,2.264844,noise
11,1,4,signal,6.42,signal,1.643001,signal
9,3,6,noise,5.48,noise,1.090751,noise
8,3,78,noise,7.38,noise,1.361057,noise
11,1,5,signal,6.22,signal,1.464775,signal
9,3,7,signal,6.94,signal,1.595108,noise
8,3,79,signal,8.39,signal,1.589083,signal
12,1,9,signal,5.61,signal,3.368324,signal
11,1,6,noise,5.7,signal,1.7251,noise
8,3,80,signal,7.33,signal,1.726116,signal
12,1,10,noise,8.53,signal,2.322708,signal
9,3,8,signal,5.96,signal,2.623144,noise
11,1,7,signal,7.18,signal,1.453076,signal
8,3,81,noise,6.25,noise,1.845774,noise
9,3,9,signal,6.34,signal,1.845637,noise
10,2,8,noise,5.68,noise,9.847871,signal
11,1,8,signal,7.94,signal,2.017232,signal
8,3,82,noise,4.55,noise,1.964319,noise
9,3,10,signal,6.66,signal,1.65112,signal
10,2,9,noise,5.82,noise,1.599807,noise
10,2,10,noise,6.73,noise,1.096112,noise
8,3,83,signal,7.49,signal,1.698612,signal
9,3,11,signal,5.72,signal,1.582739,noise
11,1,9,signal,9.21,noise,2.993324,signal
8,3,84,noise,5.01,noise,1.665072,noise
9,3,12,noise,6.82,noise,2.047653,signal
11,1,10,signal,6.97,noise,1.721535,noise
12,2,1,signal,5.83,noise,5.976969,noise
10,3,1,noise,6.5,signal,2.001922,noise
9,3,13,noise,5.68,signal,2.096722,noise
10,3,2,noise,8.12,signal,1.005788,signal
8,3,85,signal,7.79,signal,4.050707,signal
12,2,2,signal,5.48,noise,2.982182,noise
9,3,14,noise,6.78,signal,1.911646,noise
8,3,86,signal,6.65,signal,1.560872,signal
9,3,15,signal,8.11,noise,1.740226,noise
12,2,3,signal,7.7,signal,2.18131,signal
10,3,3,noise,4.64,noise,3.793444,noise
8,3,87,noise,6.84,noise,1.708491,noise
9,3,16,noise,7.33,signal,1.525806,noise
10,3,4,noise,5.31,signal,1.223941,noise
12,2,4,noise,5.55,noise,2.464509,noise
8,3,88,signal,8.44,signal,1.601113,signal
9,3,17,noise,5.43,noise,1.416397,noise
10,3,5,noise,6.8,signal,1.328687,signal
10,3,6,noise,4.59,noise,1.110249,noise
12,2,5,signal,6.53,signal,1.678885,signal
9,3,18,noise,5.12,noise,1.558121,noise
8,3,89,noise,7.04,noise,1.808424,noise
10,3,7,noise,8.29,signal,1.617815,signal
12,2,6,signal,7.16,signal,1.537609,signal
9,3,19,noise,5.21,signal,1.739147,noise
12,2,7,noise,6.59,noise,1.657722,noise
9,3,20,noise,5.81,noise,1.468252,noise
10,3,8,noise,7.23,signal,1.930968,signal
8,3,90,noise,7.12,noise,3.321676,noise
11,2,1,noise,6.67,noise,3.362141,noise
10,3,9,noise,7.94,noise,1.059242,noise
9,3,21,noise,6.19,noise,1.61361,noise
12,2,8,signal,6.8,signal,1.889174,signal
8,3,91,noise,7.3,noise,2.216318,signal
9,3,22,noise,7.25,noise,1.447598,signal
12,2,9,signal,7.61,signal,1.51098,signal
11,2,2,noise,7.82,noise,2.903576,noise
8,3,92,signal,7.42,signal,1.641147,signal
10,3,10,noise,7.26,noise,3.4019,signal
13,1,1,noise,5.99,noise,6.973038,noise
14,1,1,signal,8.07,signal,8.324748,signal
11,2,3,noise,7.17,noise,1.321408,noise
12,2,10,signal,5.91,signal,1.660536,noise
9,3,23,noise,3.91,noise,2.688062,noise
8,3,93,signal,6.73,signal,1.756851,signal
10,3,11,noise,5.04,signal,2.000834,noise
9,3,24,noise,6.59,noise,1.787057,noise
14,1,2,noise,4.79,signal,3.245197,noise
8,3,94,noise,6.76,noise,1.954938,noise
13,1,2,signal,7.16,noise,3.945416,signal
9,3,25,noise,6.46,noise,1.507991,noise
8,3,95,signal,6.97,signal,1.656509,signal
11,2,4,noise,5.41,signal,6.022711,signal
9,3,26,noise,6.46,signal,1.829397,signal
14,1,3,signal,6.98,signal,2.750576,signal
13,1,3,noise,6.45,signal,2.511089,signal
12,3,1,noise,6.84,noise,4.991371,noise
8,3,96,noise,4.35,noise,1.900659,noise
10,3,12,noise,6.47,noise,6.103053,noise
11,2,5,noise,6.67,noise,2.138543,signal
12,3,2,signal,7.8,signal,1.513408,noise
9,3,27,signal,6.55,noise,2.44037,noise
14,1,4,signal,6.73,signal,2.457487,signal
8,3,97,noise,6.57,noise,1.39214,noise
13,1,4,signal,7.01,noise,2.357741,noise
9,3,28,noise,7.48,noise,1.525076,signal
11,2,6,signal,6.8,noise,1.952816,noise
8,3,98,noise,5.67,noise,1.543256,noise
14,1,5,signal,7.53,signal,2.153852,signal
12,3,3,signal,5.95,signal,3.091258,signal
13,1,5,signal,6.88,noise,2.660386,noise
11,2,7,noise,7.2,noise,1.66651,noise
9,3,29,signal,7.55,signal,1.912934,noise
8,3,99,signal,4.49,signal,1.733862,signal
10,3,13,noise,5.72,noise,5.202271,noise
14,1,6,noise,5.97,signal,1.729258,noise
11,2,8,noise,6.94,signal,2.065068,signal
12,3,4,signal,7.87,noise,2.578593,signal
8,3,100,signal,5.15,signal,1.557123,noise
13,1,6,noise,5.6,noise,2.981377,noise
14,1,7,signal,7.09,signal,1.852561,signal
9,3,30,noise,5.97,noise,3.468007,noise
11,2,9,noise,5.91,noise,1.690218,noise
12,3,5,signal,8.78,signal,2.048942,signal
13,1,7,noise,4.98,noise,1.985909,noise
9,3,31,noise,5.79,signal,1.445982,noise
10,3,14,noise,7.33,noise,4.664054,noise
14,1,8,noise,4.6,signal,2.934722,noise
11,2,10,signal,6.03,signal,2.403699,noise
10,3,15,noise,6.47,noise,0.893615,noise
9,3,32,noise,5.8,noise,1.496057,noise
12,3,6,signal,6.67,signal,2.612031,signal
13,1,8,signal,7.02,noise,2.347284,signal
14,1,9,signal,6.38,noise,1.673547,noise
10,3,16,noise,4.53,noise,1.080023,noise
9,3,33,noise,6.28,noise,1.694895,noise
12,3,7,noise,4.79,noise,1.501926,noise
10,3,17,noise,6.9,noise,1.023357,noise
13,1,9,noise,6.29,signal,2.013637,signal
14,1,10,noise,6.56,noise,2.496585,noise
9,3,34,noise,5.07,signal,1.642413,noise
12,3,8,noise,5.44,noise,2.427311,signal
11,3,1,signal,6.55,noise,2.505758,noise
9,3,35,noise,5.17,signal,1.610723,noise
13,1,10,noise,8.06,signal,2.618316,signal
12,3,9,signal,5.79,noise,1.664659,noise
11,3,2,signal,7.26,signal,1.298461,signal
9,3,36,noise,5.2,noise,2.061927,noise
11,3,3,noise,6.45,noise,1.337308,noise
12,3,10,signal,5.3,noise,2.711065,signal
10,3,18,noise,7.01,noise,7.133242,signal
9,3,37,noise,7.88,noise,1.820937,signal
10,3,19,noise,6.91,signal,1.406666,signal
9,3,38,noise,6.28,noise,2.041919,noise
10,3,20,noise,5.03,noise,1.142524,noise
12,3,11,noise,6.88,signal,3.037197,signal
11,3,4,signal,4.98,signal,5.615655,signal
9,3,39,signal,6.7,signal,2.263038,signal
12,3,12,noise,7.93,noise,2.420863,noise
11,3,5,signal,5.9,signal,1.324004,signal
9,3,40,noise,5.64,noise,1.827828,noise
11,3,6,signal,7.87,signal,1.307947,signal
9,3,41,noise,7.09,noise,2.104423,noise
12,3,13,signal,4.68,signal,3.383002,noise
11,3,7,signal,8.32,signal,1.741565,signal
13,2,1,signal,6.4,signal,3.49726,noise
12,3,14,signal,7.21,signal,1.558308,signal
9,3,42,noise,5.37,noise,2.186811,noise
13,2,2,signal,6.83,signal,2.591506,signal
11,3,8,noise,5.46,noise,4.015594,noise
12,3,15,noise,5.29,signal,2.635034,signal
9,3,43,signal,7.42,noise,2.48154,signal
13,2,3,noise,6.78,noise,2.122479,signal
11,3,9,noise,4.97,noise,1.868651,noise
9,3,44,noise,6.47,signal,1.779487,noise
14,2,1,noise,5.43,signal,5.524863,signal
12,3,16,noise,4.28,noise,3.757513,noise
10,3,21,signal,7.0,noise,14.446102,noise
9,3,45,noise,6.42,noise,1.786941,noise
11,3,10,noise,6.53,noise,2.108944,noise
13,2,4,noise,5.75,signal,3.094319,signal
9,3,46,noise,6.49,noise,1.612099,noise
12,3,17,signal,6.04,noise,2.086786,noise
14,2,2,signal,6.0,signal,2.815947,signal
10,3,22,signal,7.14,signal,2.313929,noise
13,2,5,noise,6.22,signal,2.271636,signal
11,3,11,signal,5.88,signal,3.421319,signal
12,3,18,signal,9.01,signal,1.861996,signal
14,2,3,noise,3.68,signal,1.624758,noise
9,3,47,noise,6.26,signal,2.870948,signal
11,3,12,signal,7.13,signal,1.827724,noise
10,3,23,signal,6.92,signal,3.516385,signal
13,2,6,noise,7.11,noise,3.636693,noise
9,3,48,noise,4.77,signal,1.695451,noise
14,2,4,noise,4.93,noise,2.63434,noise
11,3,13,signal,5.39,signal,1.338649,signal
10,3,24,signal,6.52,noise,1.266702,signal
9,3,49,noise,5.37,noise,1.670286,noise
10,3,25,signal,7.24,signal,1.034267,signal
11,3,14,signal,7.59,signal,1.614464,signal
13,2,7,signal,9.07,signal,2.32033,signal
14,2,5,noise,6.13,noise,1.930139,noise
10,3,26,signal,5.62,signal,1.326812,noise
